"범죄별","기간별","항목","단위","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년",
"도시계획법","합계","범죄발생부터 인지까지의 기간[건]","건","2353","1743","2073","2256","2572","1916","1858","2338","1179","1236","517","8","",
"도시계획법","1시간 이내","범죄발생부터 인지까지의 기간[건]","건","51","16","68","31","21","27","52","59","75","156","62","-","",
"도시계획법","2시간 이내","범죄발생부터 인지까지의 기간[건]","건","7","","1","2","1","","","1","-","-","-","-","",
"도시계획법","5시간 이내","범죄발생부터 인지까지의 기간[건]","건","2","2","1","","","","","-","-","-","-","-","",
"도시계획법","12시간 이내","범죄발생부터 인지까지의 기간[건]","건","4","1","1","1","","2","1","-","-","-","-","-","",
"도시계획법","24시간 이내","범죄발생부터 인지까지의 기간[건]","건","24","4","28","15","28","17","7","19","19","22","3","-","",
"도시계획법","2일 이내","범죄발생부터 인지까지의 기간[건]","건","16","28","24","16","17","17","10","16","10","5","1","-","",
"도시계획법","5일 이내","범죄발생부터 인지까지의 기간[건]","건","154","36","49","44","49","23","30","31","36","24","1","-","",
"도시계획법","10일 이내","범죄발생부터 인지까지의 기간[건]","건","","62","96","86","69","48","42","57","27","36","7","-","",
"도시계획법","30일 이내","범죄발생부터 인지까지의 기간[건]","건","283","","","","","","","","","","","","",
"도시계획법","90일 이내","범죄발생부터 인지까지의 기간[건]","건","401","","","","","","","","","","","","",
"도시계획법","90일 이상","범죄발생부터 인지까지의 기간[건]","건","1299","","","","","","","","","","","","",
"도시계획법","1개월 이내","범죄발생부터 인지까지의 기간[건]","건","","229","243","251","214","161","153","161","114","90","19","1","",
"도시계획법","3개월 이내","범죄발생부터 인지까지의 기간[건]","건","","349","433","452","554","323","390","443","193","217","60","-","",
"도시계획법","3개월 초과","범죄발생부터 인지까지의 기간[건]","건","","1016","1129","1358","1619","1298","1173","1551","705","686","364","7","",
"도시공원법","합계","범죄발생부터 인지까지의 기간[건]","건","","149","182","169","135","141","116","167","158","179","190","224","226",
"도시공원법","1시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","2","3","2","6","4","2","5","2","-","2","6",
"도시공원법","2시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","","","1","-","-","-","-","-","-",
"도시공원법","5시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","","","","-","-","-","-","-","1",
"도시공원법","12시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","1","","","-","-","-","-","-","2",
"도시공원법","24시간 이내","범죄발생부터 인지까지의 기간[건]","건","","6","3","4","1","2","","5","2","2","2","-","3",
"도시공원법","2일 이내","범죄발생부터 인지까지의 기간[건]","건","","3","2","2","","","1","2","1","-","1","-","-",
"도시공원법","5일 이내","범죄발생부터 인지까지의 기간[건]","건","","5","7","5","6","","4","4","5","6","9","2","6",
"도시공원법","10일 이내","범죄발생부터 인지까지의 기간[건]","건","","3","11","7","11","6","6","13","11","18","8","-","10",
"도시공원법","1개월 이내","범죄발생부터 인지까지의 기간[건]","건","","19","30","15","17","19","16","24","24","26","34","5","37",
"도시공원법","3개월 이내","범죄발생부터 인지까지의 기간[건]","건","","47","46","30","30","28","16","29","32","37","31","6","51",
"도시공원법","3개월 초과","범죄발생부터 인지까지의 기간[건]","건","","66","81","103","67","80","68","88","78","88","105","209","110",
"독점규제및공정거래에관한법률","합계","범죄발생부터 인지까지의 기간[건]","건","","","","","","","","","","7","5","7","14",
"독점규제및공정거래에관한법률","1시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","","","","","","-","-","-","3",
"독점규제및공정거래에관한법률","2시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","","","","","","-","-","-","-",
"독점규제및공정거래에관한법률","5시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","","","","","","-","-","-","1",
"독점규제및공정거래에관한법률","12시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","","","","","","-","-","-","-",
"독점규제및공정거래에관한법률","24시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","","","","","","-","-","-","-",
"독점규제및공정거래에관한법률","2일 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","","","","","","-","-","-","-",
"독점규제및공정거래에관한법률","5일 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","","","","","","-","-","-","-",
"독점규제및공정거래에관한법률","10일 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","","","","","","-","-","-","-",
"독점규제및공정거래에관한법률","1개월 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","","","","","","1","-","-","2",
"독점규제및공정거래에관한법률","3개월 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","","","","","","-","1","-","2",
"독점규제및공정거래에관한법률","3개월 초과","범죄발생부터 인지까지의 기간[건]","건","","","","","","","","","","6","4","7","6",
"디자인보호법","합계","범죄발생부터 인지까지의 기간[건]","건","","222","233","204","299","282","380","","","","","309","237",
"디자인보호법","1시간 이내","범죄발생부터 인지까지의 기간[건]","건","","1","","4","7","11","17","","","","","3","5",
"디자인보호법","2시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","","","1","","","","","-","-",
"디자인보호법","5시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","","","1","","","","","-","-",
"디자인보호법","12시간 이내","범죄발생부터 인지까지의 기간[건]","건","","1","","","1","1","","","","","","-","-",
"디자인보호법","24시간 이내","범죄발생부터 인지까지의 기간[건]","건","","1","2","3","2","5","8","","","","","1","3",
"디자인보호법","2일 이내","범죄발생부터 인지까지의 기간[건]","건","","3","","2","3","1","8","","","","","-","1",
"디자인보호법","5일 이내","범죄발생부터 인지까지의 기간[건]","건","","3","5","1","","2","7","","","","","2","1",
"디자인보호법","10일 이내","범죄발생부터 인지까지의 기간[건]","건","","1","4","3","7","5","6","","","","","-","1",
"디자인보호법","1개월 이내","범죄발생부터 인지까지의 기간[건]","건","","34","26","17","21","22","34","","","","","2","17",
"디자인보호법","3개월 이내","범죄발생부터 인지까지의 기간[건]","건","","57","38","42","54","66","81","","","","","9","50",
"디자인보호법","3개월 초과","범죄발생부터 인지까지의 기간[건]","건","","121","158","132","204","169","217","","","","","292","159",
"마약류관리에관한법률(대마)","합계","범죄발생부터 인지까지의 기간[건]","건","790","719","699","634","618","1124","1431","1712","1235","1483","1222","1023","772",
"마약류관리에관한법률(대마)","1시간 이내","범죄발생부터 인지까지의 기간[건]","건","114","69","59","93","69","79","132","274","122","109","115","12","82",
"마약류관리에관한법률(대마)","2시간 이내","범죄발생부터 인지까지의 기간[건]","건","8","10","13","5","10","19","17","10","10","10","15","-","1",
"마약류관리에관한법률(대마)","5시간 이내","범죄발생부터 인지까지의 기간[건]","건","17","19","17","13","16","25","25","17","18","17","20","1","11",
"마약류관리에관한법률(대마)","12시간 이내","범죄발생부터 인지까지의 기간[건]","건","","26","14","22","11","20","32","26","12","28","24","1","11",
"마약류관리에관한법률(대마)","24시간 이내","범죄발생부터 인지까지의 기간[건]","건","57","32","44","29","44","37","59","64","50","65","74","16","32",
"마약류관리에관한법률(대마)","2일 이내","범죄발생부터 인지까지의 기간[건]","건","47","44","69","37","36","65","95","107","78","75","76","17","33",
"마약류관리에관한법률(대마)","5일 이내","범죄발생부터 인지까지의 기간[건]","건","97","96","95","88","87","167","251","282","220","250","193","35","104",
"마약류관리에관한법률(대마)","10일 이내","범죄발생부터 인지까지의 기간[건]","건","56","62","63","63","68","145","165","230","136","203","152","28","116",
"마약류관리에관한법률(대마)","30일 이내","범죄발생부터 인지까지의 기간[건]","건","98","","","","","","","","","","","","",
"마약류관리에관한법률(대마)","90일 이내","범죄발생부터 인지까지의 기간[건]","건","103","","","","","","","","","","","","",
"마약류관리에관한법률(대마)","90일 이상","범죄발생부터 인지까지의 기간[건]","건","171","","","","","","","","","","","","",
"마약류관리에관한법률(대마)","1개월 이내","범죄발생부터 인지까지의 기간[건]","건","","118","77","90","82","217","178","194","184","239","174","39","109",
"마약류관리에관한법률(대마)","3개월 이내","범죄발생부터 인지까지의 기간[건]","건","","117","65","81","67","137","190","184","156","168","129","27","120",
