"죄종별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"아동·청소년의성보호에관한법률위반(성매수등)","검거건수[건]","건","101","65","31","38","26","33","44","15","22","21","23","30",
"아동·청소년의성보호에관한법률위반(성매수등)","발생건수 대비 검거건수[%]","%","120.2380952381","98.5","72.1","97.4","76.5","113.8","78.6","93.8","61.1","84","92","81.1",
"아동·청소년의성보호에관한법률위반(성매수등)","검거인원[명]","명","1041","313","109","64","82","82","67","31","45","47","35","41",
"아동·청소년의성보호에관한법률위반(성매수등)","남자검거인원[명]","명","925","296","104","56","72","77","62","26","38","43","34","36",
"아동·청소년의성보호에관한법률위반(성매수등)","여자검거인원[명]","명","65","15","2","5","7","4","2","2","6","2","-","1",
"아동·청소년의성보호에관한법률위반(성매수등)","불상검거인원[명]","명","51","2","3","3","3","1","3","3","1","2","1","4",
"아동·청소년의성보호에관한법률위반(성매수등)","법인체[개]","개","","-","","","","-","-","-","-","-","-","-",
"아동·청소년의성보호에관한법률위반(알선영업행위등)","발생건수[건]","건","15","3","7","14","14","29","9","4","2","9","7","4",
"아동·청소년의성보호에관한법률위반(알선영업행위등)","검거건수[건]","건","15","4","7","13","15","31","7","5","2","8","7","3",
"아동·청소년의성보호에관한법률위반(알선영업행위등)","발생건수 대비 검거건수[%]","%","100","133.3","100","92.9","107.1","106.9","77.8","125","100","88.9","100","75",
"아동·청소년의성보호에관한법률위반(알선영업행위등)","검거인원[명]","명","48","33","26","27","48","98","22","15","10","20","12","6",
"아동·청소년의성보호에관한법률위반(알선영업행위등)","남자검거인원[명]","명","28","29","16","20","37","77","11","11","9","18","9","3",
"아동·청소년의성보호에관한법률위반(알선영업행위등)","여자검거인원[명]","명","19","4","9","7","8","21","11","4","-","1","3","-",
"아동·청소년의성보호에관한법률위반(알선영업행위등)","불상검거인원[명]","명","1","-","1","","3","-","-","-","1","1","-","3",
"아동·청소년의성보호에관한법률위반(알선영업행위등)","법인체[개]","개","","-","","","","-","-","-","-","-","-","-",
"아동·청소년의성보호에관한법률위반(기타)","발생건수[건]","건","190","261","203","65","50","71","70","70","74","86","86","72",
"아동·청소년의성보호에관한법률위반(기타)","검거건수[건]","건","186","231","190","68","50","62","73","62","62","70","65","51",
"아동·청소년의성보호에관한법률위반(기타)","발생건수 대비 검거건수[%]","%","97.8947368421","88.5","93.6","104.6","100","87.3","104.3","88.6","83.8","81.4","75.6","70.8",
"아동·청소년의성보호에관한법률위반(기타)","검거인원[명]","명","301","293","257","89","68","90","77","72","93","80","92","73",
"아동·청소년의성보호에관한법률위반(기타)","남자검거인원[명]","명","281","277","244","72","57","75","67","63","69","72","75","66",
"아동·청소년의성보호에관한법률위반(기타)","여자검거인원[명]","명","19","16","11","15","7","12","6","5","7","1","7","2",
"아동·청소년의성보호에관한법률위반(기타)","불상검거인원[명]","명","1","-","2","2","4","3","4","4","17","7","10","5",
"아동·청소년의성보호에관한법률위반(기타)","법인체[개]","개","","-","2","5","","-","-","-","1","-","1","-",
"아동복지법","발생건수[건]","건","26","43","62","","","","","","","","","",
"아동복지법","검거건수[건]","건","25","39","56","","","","","","","","","",
"아동복지법","발생건수 대비 검거건수[%]","%","96.1538461538","90.7","90.3","","","","","","","","","",
"아동복지법","검거인원[명]","명","30","59","76","","","","","","","","","",
"아동복지법","남자검거인원[명]","명","10","16","19","","","","","","","","","",
"아동복지법","여자검거인원[명]","명","20","42","57","","","","","","","","","",
"아동복지법","불상검거인원[명]","명","-","1","","","","","","","","","","",
"아동복지법","법인체[개]","개","","-","1","","","","","","","","","",
"아동복지법위반(무아동복지시설의의무위반 등)","발생건수[건]","건","","","","","","-","-","-","-","-","-","-",
"아동복지법위반(무아동복지시설의의무위반 등)","검거건수[건]","건","","","","","","-","-","-","-","-","-","-",
"아동복지법위반(무아동복지시설의의무위반 등)","발생건수 대비 검거건수[%]","%","","","","","","-","-","-","-","-","-","-",
"아동복지법위반(무아동복지시설의의무위반 등)","검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"아동복지법위반(무아동복지시설의의무위반 등)","남자검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"아동복지법위반(무아동복지시설의의무위반 등)","여자검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"아동복지법위반(무아동복지시설의의무위반 등)","불상검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"아동복지법위반(무아동복지시설의의무위반 등)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"아동복지법위반(유기·학대 등)","발생건수[건]","건","","","","7","120","214","256","243","330","426","986","1053",
"아동복지법위반(유기·학대 등)","검거건수[건]","건","","","","6","118","218","253","239","319","415","954","1028",
"아동복지법위반(유기·학대 등)","발생건수 대비 검거건수[%]","%","","","","85.7","98.3","101.9","98.8","98.4","96.7","97.4","96.8","97.6",
"아동복지법위반(유기·학대 등)","검거인원[명]","명","","","","7","150","255","303","318","432","517","1113","1167",
"아동복지법위반(유기·학대 등)","남자검거인원[명]","명","","","","1","75","121","133","156","225","270","560","606",
"아동복지법위반(유기·학대 등)","여자검거인원[명]","명","","","","6","74","134","169","160","206","235","549","557",
"아동복지법위반(유기·학대 등)","불상검거인원[명]","명","","","","","1","-","1","2","1","12","4","4",
"아동복지법위반(유기·학대 등)","법인체[개]","개","","","","","1","-","-","1","2","-","2","1",
"아동복지법위반(기타)","발생건수[건]","건","","","","120","165","231","248","334","424","537","1161","1018",
"아동복지법위반(기타)","검거건수[건]","건","","","","111","165","226","243","323","405","525","1123","1012",
"아동복지법위반(기타)","발생건수 대비 검거건수[%]","%","","","","92.5","100","97.8","98","96.7","95.5","97.8","96.7","99.4",
"아동복지법위반(기타)","검거인원[명]","명","","","","136","203","283","314","436","532","675","1291","1140",
"아동복지법위반(기타)","남자검거인원[명]","명","","","","52","113","119","151","175","266","325","715","653",
"아동복지법위반(기타)","여자검거인원[명]","명","","","","82","89","161","161","258","260","344","570","483",
"아동복지법위반(기타)","불상검거인원[명]","명","","","","2","1","3","2","3","6","6","6","4",
"아동복지법위반(기타)","법인체[개]","개","","","","1","7","1","1","-","2","7","1","1",
"아동학대처벌법위반(비밀유지의무위반 등)","발생건수[건]","건","","","","","","-","-","-","2","-","-","1",
"아동학대처벌법위반(비밀유지의무위반 등)","검거건수[건]","건","","","","","","-","-","-","2","-","-","1",
"아동학대처벌법위반(비밀유지의무위반 등)","발생건수 대비 검거건수[%]","%","","","","","","-","-","-","100","-","-","100",
"아동학대처벌법위반(비밀유지의무위반 등)","검거인원[명]","명","","","","","","-","-","1","4","-","-","1",
"아동학대처벌법위반(비밀유지의무위반 등)","남자검거인원[명]","명","","","","","","-","-","-","3","-","-","1",
"아동학대처벌법위반(비밀유지의무위반 등)","여자검거인원[명]","명","","","","","","-","-","1","1","-","-","-",
"아동학대처벌법위반(비밀유지의무위반 등)","불상검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"아동학대처벌법위반(비밀유지의무위반 등)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌)","발생건수[건]","건","","","","","2","4","7","24","17","16","88","109",
"아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌)","검거건수[건]","건","","","","","2","4","7","23","15","16","79","105",
"아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌)","발생건수 대비 검거건수[%]","%","","","","","100","100","100","95.8","88.2","100","89.8","96.3",
"아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌)","검거인원[명]","명","","","","","1","6","18","55","42","23","102","139",
"아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌)","남자검거인원[명]","명","","","","","1","-","2","6","5","2","11","20",
"아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌)","여자검거인원[명]","명","","","","","","6","16","49","36","21","91","118",
"아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌)","불상검거인원[명]","명","","","","","","-","-","-","1","-","-","1",
"아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"아동학대처벌법위반(업무수행 방해 등)","발생건수[건]","건","","","","","","-","-","-","-","-","1","-",
"아동학대처벌법위반(업무수행 방해 등)","검거건수[건]","건","","","","","","-","-","-","-","-","1","-",
"아동학대처벌법위반(업무수행 방해 등)","발생건수 대비 검거건수[%]","%","","","","","","-","-","-","-","-","100","-",
"아동학대처벌법위반(업무수행 방해 등)","검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"아동학대처벌법위반(업무수행 방해 등)","남자검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"아동학대처벌법위반(업무수행 방해 등)","여자검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"아동학대처벌법위반(업무수행 방해 등)","불상검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"아동학대처벌법위반(업무수행 방해 등)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"아동학대처벌법위반(유기·학대 등)","발생건수[건]","건","","","","","2","2","4","3","7","4","2","4",
"아동학대처벌법위반(유기·학대 등)","검거건수[건]","건","","","","","2","2","4","3","6","4","2","4",
